county,ELI_Cutoff,Housing gap,Total ELI renters,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),Number of HUD asst units,AAA units,AAA units (asst off)
37129,13700,3403.925821,5357.122819,4725.925821,36.45981367,11.78238804,1322,1953.196998,631.1969982
37131,12050,335.0570776,622.2488585,481.0570776,46.15384615,22.69056486,146,287.1917808,141.1917808
37133,12050,1247,2081,1670,40.07688611,19.75012014,423,834,411
37135,18700,4051.403073,5890.777244,4399.403073,31.22464313,25.3171035,348,1839.374172,1491.374172
37137,12050,133.5339806,306.125331,157.5339806,56.37931035,48.53938416,24,172.5913504,148.5913504
37139,12050,524.0774059,1127.761506,996.0774059,53.52941177,11.67659117,472,603.6841004,131.6841004
37141,12050,435.3190547,954.4519941,478.3190547,54.390681,49.88547799,43,519.1329394,476.1329394
37143,12050,110.4317231,237.6378851,201.4317231,53.52941177,15.23585434,91,127.206162,36.20616204
37145,12650,365.2969402,769.9547983,597.2969402,52.55605381,22.42441485,232,404.6578581,172.6578581
37147,13700,4949,6794,6179,27.1563144,9.052104798,1230,1845,615
37149,12050,189.2094811,379.5153748,233.2094811,50.14444903,38.55071583,44,190.3058937,146.3058937
37151,15300,1354,2771,1941,51.13677373,29.95308553,587,1417,830
37153,12050,637.3787905,1343.019143,1092.378791,52.54134732,18.66245568,455,705.6403524,250.6403524
37155,12050,1317,3758,2265,64.95476317,39.72857903,948,2441,1493
37157,12050,1064.621697,2243.956885,1452.621697,52.55605381,35.26516901,388,1179.335188,791.3351878
37159,17150,1683,3503,2426,51.95546674,30.74507565,743,1820,1077
37161,12050,692.607303,1389.228059,916.607303,50.14444903,34.02038656,224,696.6207559,472.6207559
37163,12050,669.4733813,1593.71223,922.4733813,57.99283154,42.11794552,253,924.2388489,671.2388489
37165,12050,550.8802304,1160.758259,993.8802304,52.54134732,14.37663931,443,609.8780281,166.8780281
37167,12050,602.7402985,1158.520522,778.7402985,47.97327394,32.78148436,176,555.7802239,379.7802239
37169,15300,358.6488223,786.5738758,522.6488223,54.40366973,33.55375276,164,427.9250535,263.9250535
37171,12050,605.8127031,1506.546529,857.8127031,59.78798587,43.06098838,252,900.7338257,648.7338257
37173,12050,111.2817025,232.6678368,148.2817025,52.17142857,36.26892975,37,121.3861343,84.38613427
37175,12700,251.0619387,482.2019201,364.0619387,47.9342723,24.50010597,113,231.1399814,118.1399814
37177,12050,36.91574743,79.43895017,59.91574743,53.52941177,24.57636046,23,42.52320274,19.52320274
37179,17150,1235,2089,1569,40.88080421,24.89229296,334,854,520
37181,12050,897.2254152,1660.179278,1205.225415,45.95611285,27.4038996,308,762.9538624,454.9538624
37183,18700,10725,15633,13018,31.3951257,16.72743555,2293,4908,2615
37185,12050,254.5320327,470.9728447,307.5320327,45.95611285,34.70281012,53,216.440812,163.440812
37187,12050,185.840814,399.9106124,300.840814,53.52941177,24.77298559,115,214.0697984,99.0697984
37189,12050,1343.105642,2134.852101,1469.105642,37.08671241,31.18466421,126,791.7464592,665.7464592
37191,12400,1100,2984,2138,63.13672922,28.35120643,1038,1884,846
37193,12050,451.8381093,1123.639586,704.8381093,59.78798587,37.27186922,253,671.8014771,418.8014771
37195,12050,1445.167481,3367.828447,2052.167481,57.0890411,39.06555773,607,1922.660966,1315.660966
37197,15300,321.4004283,704.882227,550.4004283,54.40366973,21.91597302,229,383.4817987,154.4817987
37199,12050,158.7562108,252.3413049,240.7562108,37.08671241,4.591041501,82,93.58509403,11.58509403
38001,11650,8.286576169,44.98868778,10.28657617,81.58075601,77.13519403,2,36.70211161,34.70211161
38003,11650,78.5295344,405.6911049,167.5295344,80.64302287,58.70514972,89,327.1615705,238.1615705
38005,11650,22.72689368,117.409312,27.72689368,80.64302287,76.38441688,5,94.68241834,89.68241834
38007,11650,0,0,0,0,0,,0,0
38009,11650,50.0859778,109.4913241,80.0859778,54.25575658,26.85632539,30,59.40534626,29.40534626
38011,11650,4.850678733,26.33484163,4.850678733,81.58075601,81.58075601,,21.4841629,21.4841629
38013,11650,7.999843677,17.48819759,7.999843677,54.25575658,54.25575658,,9.488353916,9.488353916
38015,14750,969.0245428,2118.352978,1760.024543,54.25575658,16.91542623,791,1149.328435,358.3284353
38017,15250,2956,5087,3899,41.89109495,23.35364655,943,2131,1188
38019,11650,16.43641418,84.91209173,29.43641418,80.64302287,65.33307144,13,68.47567755,55.47567755
38021,11650,28.4086171,146.76164,62.4086171,80.64302287,57.47620626,34,118.3530229,84.35302294
38023,11650,7.680241327,41.69683258,7.680241327,81.58075601,81.58075601,,34.01659125,34.01659125
38025,11650,5.861236802,31.82126697,5.861236802,81.58075601,81.58075601,,25.96003017,25.96003017
38027,11650,9.74009729,50.31827658,21.74009729,80.64302287,56.7948293,12,40.57817929,28.57817929
38029,11650,11.82585587,25.85211818,27.82585587,54.25575658,0,16,14.02626231,0
38031,11650,19.48019458,100.6365532,44.48019458,80.64302287,55.80115457,25,81.15635858,56.15635858
38033,11650,4.446455505,24.14027149,7.446455505,81.58075601,69.15338957,3,19.69381599,16.69381599
38035,13600,1506.199777,2547.90257,2279.199777,40.8847185,10.54603879,773,1041.702793,268.7027933
38037,11650,6.063348416,32.91855204,21.06334842,81.58075601,36.0137457,15,26.85520362,11.85520362
38039,11650,6.087560806,31.44892286,32.08756081,80.64302287,0,26,25.36136206,0
38041,11650,5.659125189,30.7239819,7.659125189,81.58075601,75.07118311,2,25.06485671,23.06485671
38043,11650,17.04314522,37.25746444,19.04314522,54.25575658,48.88770475,2,20.21431921,18.21431921
38045,11650,12.37804031,63.94614316,13.37804031,80.64302287,79.0792069,1,51.56810285,50.56810285
38047,11650,3.826012193,8.363920588,6.826012193,54.25575658,18.38741029,3,4.537908395,1.537908395
38049,11650,31.30373613,68.43207754,42.30373613,54.25575658,38.18142361,11,37.12834141,26.12834141
38051,11650,17.04314522,37.25746444,48.04314522,54.25575658,0,31,20.21431921,0
38053,11650,12.32880845,66.93438914,38.32880845,81.58075601,42.73674723,26,54.60558069,28.60558069
38055,11650,36.52102548,79.83742379,48.52102548,54.25575658,39.22521147,12,43.31639831,31.31639831
38057,11650,23.44494721,127.2850679,43.44494721,81.58075601,65.86799384,20,103.8401207,83.84012066
38059,14750,154.0090498,836.1312217,484.0090498,81.58075601,42.11326677,330,682.122172,352.122172
38061,11650,47.65124277,104.1688291,57.65124277,54.25575658,44.65595587,10,56.51758637,46.51758637
38063,11650,19.31530726,32.67396648,23.31530726,40.8847185,28.64255622,4,13.35865922,9.358659217
38065,11650,2.425339367,13.16742081,2.425339367,81.58075601,81.58075601,,10.74208145,10.74208145
38067,11650,57.1575419,96.68826816,105.1575419,40.8847185,0,48,39.53072626,0
38069,11650,53.91199,117.8552447,56.91199,54.25575658,51.71026104,3,63.94325466,60.94325466
38071,12100,77.92077832,402.5462127,214.9207783,80.64302287,46.6096633,137,324.6254343,187.6254343
38073,11650,18.46560111,95.39506602,57.46560111,80.64302287,39.76040532,39,76.92946491,37.92946491
38075,11650,19.13006097,41.81960294,19.13006097,54.25575658,54.25575658,,22.68954197,22.68954197
38077,11650,102.0681029,527.2936067,205.0681029,80.64302287,61.10931362,103,425.2255038,322.2255038
38079,11650,156.8664999,342.9207441,182.8664999,54.25575658,46.67382972,26,186.0542442,160.0542442
38081,11650,10.34885337,53.46316887,14.34885337,80.64302287,73.16123665,4,43.1143155,39.1143155
38083,11650,5.565108645,12.16570267,5.565108645,54.25575658,54.25575658,,6.600594028,6.600594028
38085,11650,11.11613876,60.35067873,11.11613876,81.58075601,81.58075601,,49.23453997,49.23453997
38087,11650,0,0,0,0,0,,0,0
38089,11650,170.9864253,928.3031674,379.9864253,81.58075601,59.06655943,209,757.3167421,548.3167421
38091,11650,4.336089386,7.334972067,4.336089386,40.8847185,40.8847185,,2.998882682,2.998882682
38093,11650,146.9131341,758.9673384,350.9131341,80.64302287,53.76439586,204,612.0542043,408.0542043
38095,11650,12.580959,64.99444058,22.580959,80.64302287,65.25709154,10,52.41348159,42.41348159
38097,11650,85.53921788,144.6989944,131.5392179,40.8847185,9.094587413,46,59.15977653,13.15977653
38099,11650,91.45206704,154.7012291,132.452067,40.8847185,14.3820202,41,63.24916201,22.24916201
38101,12100,797.2018134,1742.736908,1293.201813,54.25575658,25.79477674,496,945.5350946,449.5350946
38103,11650,21.9152189,113.2161223,40.9152189,80.64302287,63.86096073,19,91.30090341,72.30090341
38105,11650,118.841629,645.2036199,200.841629,81.58075601,68.87158987,82,526.361991,444.361991
39001,13600,297.151573,752.5366902,528.151573,60.51334416,29.81716641,231,455.3851173,224.3851173
39003,13600,1445.587727,2673.324978,2299.587727,45.92547713,13.98024013,854,1227.737252,373.7372515
39005,13600,492.3176471,833.1529412,687.3176471,40.90909091,17.5040244,195,340.8352941,145.8352941
39007,16600,1356,2872,2147,52.78551532,25.24373259,791,1516,725
39009,13600,2561.874091,4241.029908,3059.874091,39.59311424,27.85068349,498,1679.155816,1181.155816
39011,13600,339.4122731,627.6750216,422.4122731,45.92547713,32.70207375,83,288.2627485,205.2627485
39013,11150,850.9460338,2115.56567,1392.946034,59.77690289,34.15727747,542,1264.619636,722.6196359
39015,13600,340.1334311,730.8856305,507.1334311,53.46283784,30.61384573,167,390.7521994,223.7521994
39017,16700,5131,8483,7283,39.51432276,14.14593894,2152,3352,1200
39019,13750,165.2461895,374.7021206,230.2461895,55.8993183,38.55220537,65,209.4559311,144.4559311
39021,13600,357.7403624,704.4375618,462.7403624,49.21617162,34.31066321,105,346.6971993,241.6971993
39023,15800,2392.636593,4779.871293,3726.636593,49.94349332,22.03479206,1334,2387.2347,1053.2347
39025,15650,2414.866569,3591.11437,3353.866569,32.75439542,6.606523106,939,1176.247801,237.2478006
39027,14100,435.6222928,1029.507364,752.6222928,57.6863354,26.89490921,317,593.8850708,276.8850708
39029,13600,1149,2457,1643,53.23565324,33.12983313,494,1308,814
39031,13600,319.3979672,680.6645817,588.3979672,53.07557118,13.55537177,269,361.2666145,92.26661454
39033,13600,503.0578842,1024.031936,777.0578842,50.87478559,24.11780758,274,520.9740519,246.9740519
39035,16600,34073,61369,50544,44.47848262,17.63919894,16471,27296,10825
39037,13600,448.7949337,762.5048251,669.7949337,41.1420205,12.15859735,221,313.7098914,92.70989143
39039,13600,225.3449821,398.0331541,307.3449821,43.38537387,22.78407492,82,172.688172,90.68817204
39041,17200,665,1203,1019,44.72152951,15.29509559,354,538,184
39043,13600,1030.322908,1792.872055,1486.322908,42.53226798,17.09821658,456,762.549147,306.549147
39045,17200,1279,2350,1897,45.57446809,19.27659575,618,1071,453
39047,13600,327.6609876,774.3621138,508.6609876,57.6863354,34.31225798,181,446.7011262,265.7011262
39049,17200,28325,43838,38282,35.38710708,12.67393586,9957,15513,5556
39051,15400,282.7000204,439.0267911,304.7000204,35.60756972,30.59648601,22,156.3267707,134.3267707
39053,13600,485.9196347,998.8621005,594.9196347,51.35268077,40.44026353,109,512.9424658,403.9424658
39055,16600,269.6895973,578.5276846,441.6895973,53.38345865,23.65281574,172,308.8380872,136.8380872
39057,15800,2463,3839,3378,35.84266736,12.0083355,915,1376,461
39059,13600,548.128833,1015.877803,933.128833,46.04382228,8.145563373,385,467.7489703,82.74897025
39061,15650,18746,35445,29432,47.11242771,16.9643109,10686,16699,6013
39063,13600,630.2617011,1211.445647,805.2617011,47.97441365,33.52886254,175,581.1839456,406.1839456
39065,13600,421.8253707,830.6293246,528.8253707,49.21617162,36.33437262,107,408.8039539,301.8039539
39067,13600,198.3974828,367.7011442,304.3974828,46.04382228,17.21606319,106,169.3036613,63.30366132
39069,13600,169.4717742,299.3427419,202.4717742,43.38537387,32.3612215,33,129.8709678,96.87096775
39071,13600,326.7167196,772.1305227,529.7167196,57.6863354,31.39544364,203,445.4138031,242.4138031
39073,13600,441.9993391,731.7035691,680.9993391,39.59311424,6.929613597,239,289.70423,50.70423001
39075,13600,160.3252541,341.6669273,186.3252541,53.07557118,45.46582089,26,181.3416732,155.3416732
39077,13600,638.6823529,1080.847059,878.6823529,40.90909091,18.70428422,240,442.1647059,202.1647059
39079,13600,496.3063927,1020.213242,655.3063927,51.35268077,35.76770368,159,523.9068493,364.9068493
39081,13600,988.0539662,2456.43433,1821.053966,59.77690289,25.86596174,833,1468.380364,635.3803641
39083,13600,588.2767787,1253.668491,862.2767787,53.07557118,31.21971359,274,665.3917123,391.3917123
39085,16600,2061.310403,3338.472315,2843.310403,38.2558785,14.83199098,782,1277.161913,495.1619127
39087,10850,995.7739726,2046.924658,1225.773973,51.35268077,40.11631214,230,1051.150685,821.1506849
39089,17200,1657,3641,2691,54.49052458,26.09173304,1034,1984,950
39091,13600,451.4342669,888.9331137,729.4342669,49.21617162,17.94272756,278,437.4988468,159.4988468
39093,16600,3581,7681,6447,53.37846635,16.06561646,2866,4100,1234
39095,15400,10118.07954,18838.37931,14866.07954,46.29007423,21.08620758,4748,8720.299765,3972.299765
39097,17200,280.9959489,687.5493923,437.9959489,59.13079816,36.29607505,157,406.5534434,249.5534434
39099,13600,3544.393029,7818.26548,5570.393029,54.66522545,28.75154926,2026,4273.872451,2247.872451
39101,13600,737.7547128,1501.784209,1013.754713,50.87478559,32.49664589,276,764.0294966,488.0294966
39103,16600,942,1491,1521,36.82092555,0,579,549,0
39105,13600,277.2541309,458.9776933,371.2541309,39.59311424,19.1128161,94,181.7235625,87.72356245
39107,13600,295.6841536,544.4067063,332.6841536,45.68690096,38.8905115,37,248.7225527,211.7225527
39109,15800,1191.363407,2201.128707,2084.363407,45.87488667,5.304792007,893,1009.7653,116.7652997
39111,13600,83.0010846,197.1409978,108.0010846,57.89760349,45.21632446,25,114.1399132,89.13991323
39113,15800,10317,20237,15168,49.01912339,25.04817908,4851,9920,5069
39115,13600,101.4457701,240.9501085,180.4457701,57.89760349,25.110733,79,139.5043384,60.50433839
39117,13600,191.187403,389.1838545,261.187403,50.87478559,32.88842794,70,197.9964515,127.9964515
39119,13600,837.5239419,2378.898054,1746.523942,64.79361776,26.58264867,909,1541.374112,632.3741119
39121,13600,67.07158351,159.3058568,93.07158351,57.89760349,41.57679739,26,92.23427332,66.23427332
39123,13650,303.058489,527.3541836,358.058489,42.53226798,32.1028447,55,224.2956946,169.2956946
39125,13600,94.14818821,173.3434289,96.14818821,45.68690096,44.53312201,2,79.19524067,77.19524067
39127,13600,177.4760581,504.1019463,348.4760581,64.79361776,30.87190782,171,326.6258882,155.6258882
39129,17200,420.274852,1028.341228,828.274852,59.13079816,19.45525186,408,608.0663758,200.0663758
39131,13600,395.6445881,860.9357028,651.6445881,54.0448158,24.3097265,256,465.2911147,209.2911147
39133,15550,2798,4090,3462,31.58924205,15.35452323,664,1292,628
39135,13600,296.7720145,504.2171291,427.7720145,41.1420205,15.16114987,131,207.4451146,76.44511459
39137,13600,131.660357,242.4099513,174.660357,45.68690096,27.94835526,43,110.7495944,67.74959438
39139,13600,1453,3075,2310,52.74796748,24.87804878,857,1622,765
39141,13600,814.355412,1772.064297,1214.355412,54.0448158,31.47227142,400,957.7088854,557.7088854
39143,13600,536.6186028,933.7737612,866.6186028,42.53226798,7.191801826,330,397.1551584,67.15515841
39145,13600,1224.768352,3100.974967,2059.768352,60.50376526,33.57675008,835,1876.206615,1041.206615
39147,13600,467.2471062,898.1102164,623.2471062,47.97441365,30.6046079,156,430.8631102,274.8631102
39149,13600,460.4330519,782.2780458,597.4330519,41.1420205,23.62906577,137,321.844994,184.844994
39151,13750,3800.753811,7919.297879,6224.753811,52.00642951,21.39765538,2424,4118.544069,1694.544069
39153,15550,8741,16713,14799,47.69939568,11.45216299,6058,7972,1914
39155,13600,2450.606971,4911.73452,4122.606971,50.10709637,16.0661686,1672,2461.127549,789.1275491
39157,13600,1026.473684,1902.421053,1347.473684,46.04382228,29.17058596,321,875.9473684,554.9473684
39159,14650,276.7291991,677.1093799,411.7291991,59.13079816,39.1931036,135,400.3801807,265.3801807
39161,13600,158.5073012,291.8399135,209.5073012,45.68690096,28.21156683,51,133.3326122,82.33261223
39163,13600,192.8724389,319.2888301,251.8724389,39.59311424,21.11454737,59,126.4163913,67.41639128
39165,15650,1137,1910,1693,40.47120419,11.36125655,556,773,217
39167,12100,521.4815618,1238.603037,831.4815618,57.89760349,32.86940714,310,717.1214751,407.1214751
39169,13600,1180,1913,1664,38.31677993,13.01620491,484,733,249
39171,13600,294.1832437,519.6241039,328.1832437,43.38537387,36.84218241,34,225.4408602,191.4408602
39173,15400,2329.220437,3430.593902,2735.220437,32.10445469,20.26976916,406,1101.373465,695.3734648
39175,13600,122.4911928,235.4441369,160.4911928,47.97441365,31.83470403,38,112.9529441,74.95294414
40001,10000,215.6976629,375.0064645,255.6976629,42.48161477,31.81513198,40,159.3088016,119.3088016
40003,10000,15.56005166,35.70598364,15.56005166,56.42172524,56.42172524,,20.14593199,20.14593199
40005,10000,119.1989758,208.8889893,149.1989758,42.93668798,28.57499275,30,89.69001356,59.69001356
40007,10200,12.03702109,27.62160999,12.03702109,56.42172524,56.42172524,,15.58458889,15.58458889
40009,10200,171.9460032,339.2713076,339.9460032,49.319026,0,168,167.3253044,0
40011,10000,70.46061128,161.6874731,92.46061128,56.42172524,42.81522897,22,91.22686182,69.22686182
40013,10000,573.0719988,1004.273987,726.0719988,42.93668798,27.70180168,153,431.2019882,278.2019882
40015,10000,255.4811321,450.5943396,338.4811321,43.30130017,24.88118418,83,195.1132075,112.1132075
40017,13250,716.9166281,1298.774963,901.9166281,44.80055062,30.55635858,185,581.8583348,396.8583348
40019,10300,671.4319928,1176.643922,848.4319928,42.93668798,27.89390429,177,505.2119295,328.2119295
40021,10000,908.0323222,1578.681875,957.0323222,42.48161477,39.37775954,49,670.6495525,621.6495525
40023,10000,209.5954323,519.4873573,322.5954323,59.65341035,37.90119667,113,309.891925,196.891925
40025,10200,15.56005166,35.70598364,15.56005166,56.42172524,56.42172524,,20.14593199,20.14593199
40027,13250,4864.45084,5938.561296,5294.45084,18.0870484,10.84623739,430,1074.110456,644.1104556
40029,10000,65.01762314,113.9394487,93.01762314,42.93668798,18.3622317,28,48.92182557,20.92182557
